Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
David Neres,Benfica,Primeira Liga,2022,25,Forward,WAM,5,366,2,0.492,0.803,0.197,0.803,0.197,0.71,,0.212,,0,,1.782,0.438,1.318,0.324,1.402,0.345,0.588,0.145,0.299,0.074,0.289,0.071
Kiko Bondoso,Vizela,Primeira Liga,2022,26,Forward,WAM,6,510,1,0.176,0.492,0.087,0.492,0.087,1.201,,0.737,,1,0.176,1.165,0.206,1.165,0.206,1.322,0.233,0.445,0.079,0.201,0.036,0.244,0.043
Petar Musa,Benfica,Primeira Liga,2022,24,Forward,FW,4,139,0,,1.67,1.082,1.67,1.082,1.161,,0.419,,1,0.647,0.806,0.522,0.806,0.522,1.301,0.842,0.291,0.188,0.095,0.062,0.196,0.127
Evanilson,FC Porto,Primeira Liga,2022,22,Forward,FW,6,307,3,0.879,2.25,0.66,2.25,0.66,1.823,,0.345,,1,0.293,0.384,0.113,0.384,0.113,1.267,0.371,-0.162,-0.048,-0.137,-0.04,-0.025,-0.007
Kanya Fujimoto,Gil Vicente,Primeira Liga,2022,23,Midfielder,CAM,6,529,0,,0.193,0.033,0.193,0.033,0.013,,-0.002,,2,0.34,1.322,0.225,1.322,0.225,1.261,0.215,0.555,0.094,0.442,0.075,0.113,0.019
Rodrigo Martins,Estoril Praia,Primeira Liga,2022,23,Forward,WAM,6,307,1,0.293,1.208,0.354,1.208,0.354,0.937,,0.193,,0,,0.129,0.038,0.129,0.038,1.258,0.369,0.404,0.118,0.029,0.008,0.375,0.11
Abel Ruiz,Sporting Braga,Primeira Liga,2022,22,Forward,FW,6,102,2,1.765,1.505,1.328,1.505,1.328,1.571,,0.498,,2,1.765,0.459,0.405,0.459,0.405,1.22,1.077,0.12,0.106,0.059,0.052,0.061,0.054
Francisco Geraldes,Estoril Praia,Primeira Liga,2022,27,Midfielder,CAM,6,483,1,0.186,1.161,0.216,1.161,0.216,1.651,,0.582,,1,0.186,0.247,0.046,0.13,0.024,1.189,0.222,0.187,0.035,0.099,0.018,0.088,0.016
Galeno,FC Porto,Primeira Liga,2022,24,Midfielder,WAM,6,265,2,0.679,2.148,0.729,1.366,0.464,2.209,,0.742,,1,0.34,0.512,0.174,0.478,0.162,1.156,0.393,0.315,0.107,0.071,0.024,0.244,0.083
Juan Manuel Boselli,Gil Vicente,Primeira Liga,2022,22,Forward,CAM,6,383,1,0.235,1.16,0.273,1.16,0.273,0.942,,0.27,,0,,0.528,0.124,0.253,0.059,1.139,0.268,0.281,0.066,0.057,0.013,0.224,0.053
Lucas Soares,Casa Pia,Primeira Liga,2022,24,Defender,FB,6,540,0,,0.177,0.03,0.177,0.03,0.037,,-0.005,,1,0.167,1.118,0.186,1.109,0.185,1.127,0.188,0.552,0.092,0.356,0.059,0.196,0.033
Loreintz Rosier,Estoril Praia,Primeira Liga,2022,24,Midfielder,DMC,6,495,0,,0.771,0.14,0.771,0.14,1.06,,0.504,,1,0.182,0.398,0.072,0.397,0.072,1.094,0.199,0.338,0.061,0.059,0.011,0.279,0.051
Enzo Fernández,Benfica,Primeira Liga,2022,21,Midfielder,WAM,6,511,1,0.176,0.871,0.153,0.871,0.153,0.284,,-0.149,,0,,0.594,0.105,0.588,0.104,1.067,0.188,1.023,0.18,0.839,0.148,0.185,0.033
Rafa,Benfica,Primeira Liga,2022,29,Midfielder,WAM,6,529,3,0.51,2.532,0.431,2.532,0.431,1.32,,0.031,,1,0.17,0.978,0.166,0.978,0.166,1.065,0.181,0.531,0.09,0.158,0.027,0.372,0.063
Pedro Tiba,Gil Vicente,Primeira Liga,2022,34,Midfielder,CM,6,260,0,,0.613,0.212,0.613,0.212,0.925,,0.416,,0,,0.93,0.322,0.92,0.318,1.065,0.368,0.356,0.123,0.341,0.118,0.015,0.005
Alejandro Grimaldo,Benfica,Primeira Liga,2022,26,Defender,FB,6,538,0,,0.386,0.064,0.386,0.064,0.184,,0.007,,2,0.335,1.205,0.202,1.103,0.184,1.047,0.175,0.553,0.092,0.365,0.061,0.188,0.031
Rafa Mújica,Arouca,Primeira Liga,2022,23,Forward,FW,6,387,3,0.698,1.496,0.348,1.496,0.348,1.988,,1.39,,0,,0.03,0.007,0.03,0.007,0.999,0.232,-0.121,-0.028,-0.178,-0.041,0.057,0.013
Arthur Gomes,Sporting CP,Primeira Liga,2022,24,Midfielder,WAM,4,280,1,0.321,1.17,0.376,1.17,0.376,1.652,,0.529,,1,0.321,0.325,0.104,0.325,0.104,0.981,0.315,0.265,0.085,0.128,0.041,0.137,0.044
Martim Tavares,Boavista,Primeira Liga,2022,18,Forward,FW,5,107,2,1.682,1.29,1.085,1.29,1.085,1.685,,0.439,,0,,0.019,0.016,0.019,0.016,0.976,0.821,-0.046,-0.039,-0.028,-0.024,-0.018,-0.015
Rildo,Santa Clara,Primeira Liga,2022,22,Forward,CM,5,281,2,0.641,1.036,0.332,1.036,0.332,1.157,,0.295,,0,,0.153,0.049,0.153,0.049,0.927,0.297,0.157,0.05,0.061,0.02,0.096,0.031
João Mário,FC Porto,Primeira Liga,2022,22,Defender,WAM,6,360,0,,0.118,0.03,0.118,0.03,0.19,,0.16,,2,0.5,0.929,0.232,0.926,0.231,0.921,0.23,0.407,0.102,0.313,0.078,0.093,0.023
Nélson Monte,Chaves,Primeira Liga,2022,27,Defender,CB,6,539,0,,0.732,0.122,0.732,0.122,,,,,0,,0.211,0.035,0.209,0.035,0.915,0.153,0.342,0.057,0.312,0.052,0.03,0.005
Toni Martínez,FC Porto,Primeira Liga,2022,25,Forward,FW,6,233,2,0.773,0.817,0.316,0.817,0.316,1.23,,0.74,,0,,0.597,0.231,0.597,0.231,0.897,0.347,0.469,0.181,0.318,0.123,0.152,0.059
André Almeida,Vitória Guimarães,Primeira Liga,2022,,,,3,239,0,,0.189,0.071,0.189,0.071,0.216,,0.074,,2,0.753,0.805,0.303,0.804,0.303,0.852,0.321,0.405,0.152,0.345,0.13,0.06,0.023
Héctor Hernández,Chaves,Primeira Liga,2022,26,Forward,WAM,6,506,2,0.356,1.58,0.281,1.58,0.281,1.641,,0.347,,0,,0.078,0.014,0.078,0.014,0.846,0.151,0.112,0.02,-0.027,-0.005,0.139,0.025
Álvaro Djaló,Sporting Braga,Primeira Liga,2022,23,Forward,WAM,5,127,0,,0.431,0.305,0.431,0.305,0.257,,0.107,,3,2.126,0.642,0.455,0.642,0.455,0.841,0.596,0.361,0.256,0.164,0.116,0.197,0.14
Batxi,Chaves,Primeira Liga,2022,24,Forward,WAM,4,329,1,0.274,0.477,0.13,0.477,0.13,0.274,,-0.046,,1,0.274,0.81,0.222,0.64,0.175,0.835,0.228,0.411,0.112,0.276,0.076,0.134,0.037
Léo Andrade,Marítimo,Primeira Liga,2022,24,Defender,FB,5,435,1,0.207,1.012,0.209,1.012,0.209,1.134,,0.154,,0,,0.081,0.017,0.071,0.015,0.819,0.169,0.154,0.032,0.207,0.043,-0.053,-0.011
Claudio Winck,Marítimo,Primeira Liga,2022,28,Defender,FB,6,540,1,0.167,0.708,0.118,0.708,0.118,0.763,,0.08,,0,,0.221,0.037,0.192,0.032,0.798,0.133,0.454,0.076,0.37,0.062,0.084,0.014
Leonardo Lelo,Casa Pia,Primeira Liga,2022,22,Defender,FB,6,540,0,,1.025,0.171,0.243,0.041,0.923,,0.141,,1,0.167,0.605,0.101,0.599,0.1,0.736,0.123,0.338,0.056,0.251,0.042,0.087,0.015
João Correia,Chaves,Primeira Liga,2022,26,Midfielder,WAM,6,539,0,,0.471,0.079,0.471,0.079,0.026,,-0.019,,1,0.167,0.556,0.093,0.534,0.089,0.709,0.118,0.182,0.03,0.092,0.015,0.09,0.015
Hernán De La Fuente,FC Famalicão,Primeira Liga,2022,25,Defender,FB,6,450,0,,0.587,0.117,0.587,0.117,,,,,0,,0.276,0.055,0.266,0.053,0.685,0.137,0.535,0.107,0.491,0.098,0.044,0.009
Pepê,FC Porto,Primeira Liga,2022,25,Forward,FW,6,513,0,,0.211,0.037,0.211,0.037,0.013,,-0.013,,1,0.175,0.778,0.136,0.775,0.136,0.679,0.119,0.669,0.117,0.431,0.076,0.238,0.042
Paulo Vitor,Rio Ave,Primeira Liga,2022,23,Midfielder,WAM,6,284,0,,0.277,0.088,0.277,0.088,0.025,,-0.022,,1,0.317,0.47,0.149,0.47,0.149,0.676,0.214,0.314,0.099,0.117,0.037,0.197,0.062
Nuno Santos,Sporting CP,Primeira Liga,2022,27,Forward,WAM,5,350,2,0.514,0.956,0.246,0.956,0.246,0.362,,-0.005,,0,,0.363,0.093,0.335,0.086,0.673,0.173,0.177,0.045,0.059,0.015,0.118,0.03
Nuno Sequeira,Sporting Braga,Primeira Liga,2022,32,Defender,FB,6,533,1,0.169,0.134,0.023,0.134,0.023,0.334,,0.244,,1,0.169,0.713,0.12,0.647,0.109,0.67,0.113,0.182,0.031,0.404,0.068,-0.222,-0.038
Andre Simoes,FC Famalicão,Primeira Liga,2022,32,Midfielder,DMC,4,142,0,,0.842,0.534,0.842,0.534,0.136,,0.11,,0,,0.032,0.02,0.032,0.02,0.662,0.419,0.067,0.043,0.037,0.023,0.031,0.019
Bryan Róchez,Portimonense,Primeira Liga,2022,27,Forward,FW,3,140,0,,1.07,0.688,1.07,0.688,0.667,,0.018,,0,,0.012,0.008,0.012,0.008,0.661,0.425,0.034,0.022,0.002,0.001,0.032,0.02
Gilberto,Benfica,Primeira Liga,2022,29,Defender,FB,5,310,1,0.29,0.27,0.078,0.27,0.078,0.239,,-0.018,,0,,0.627,0.182,0.622,0.181,0.66,0.192,0.448,0.13,0.182,0.053,0.266,0.077
Gabriel Silva,Santa Clara,Primeira Liga,2022,20,Forward,FW,6,317,0,,0.53,0.15,0.53,0.15,0.434,,0.029,,0,,0.604,0.171,0.544,0.154,0.656,0.186,0.959,0.272,0.81,0.23,0.148,0.042
Yusupha Njie,Boavista,Primeira Liga,2022,28,Forward,WAM,2,180,2,1,1.684,0.842,0.903,0.451,1.348,,0.661,,0,,0.171,0.085,0.171,0.085,0.649,0.324,0.234,0.117,-0.023,-0.011,0.257,0.128
André Franco,FC Porto,Primeira Liga,2022,24,Forward,FW,2,49,1,1.837,0.645,1.184,0.645,1.184,0.601,,-0.062,,0,,0.123,0.226,0.123,0.225,0.624,1.147,0.047,0.086,-0.002,-0.003,0.048,0.089
Adrián Marín,Gil Vicente,Primeira Liga,2022,25,Defender,FB,4,360,0,,0.038,0.009,0.038,0.009,,,,,0,,0.696,0.174,0.685,0.171,0.617,0.154,0.405,0.101,0.346,0.087,0.059,0.015
Mizuki Arai,Gil Vicente,Primeira Liga,2022,25,Midfielder,CAM,4,182,0,,0.565,0.279,0.565,0.279,0.444,,0.073,,0,,0.225,0.111,0.224,0.111,0.594,0.294,0.096,0.047,0.063,0.031,0.033,0.016
Rúben Lima,FC Famalicão,Primeira Liga,2022,32,Defender,WAM,6,519,0,,0.049,0.008,0.049,0.008,0.045,,0.023,,0,,0.601,0.104,0.585,0.102,0.589,0.102,0.24,0.042,0.199,0.035,0.041,0.007
Pedro Malheiro,Boavista,Primeira Liga,2022,21,Midfielder,WAM,6,540,0,,0.172,0.029,0.172,0.029,0.067,,0.002,,1,0.167,0.608,0.101,0.602,0.1,0.586,0.098,0.232,0.039,0.115,0.019,0.118,0.02
Miguel Sousa,Marítimo,Primeira Liga,2022,23,Midfielder,CM,3,186,0,,0.697,0.337,0.697,0.337,0.995,,0.293,,0,,0.029,0.014,0.029,0.014,0.584,0.282,0.113,0.055,0.064,0.031,0.05,0.024
Danny Namaso,FC Porto,Primeira Liga,2022,22,Forward,WAM,4,120,0,,0.711,0.533,0.711,0.533,0.365,,0.043,,0,,0.079,0.059,0.079,0.059,0.582,0.437,0.022,0.016,0.014,0.01,0.008,0.006
Marko Grujic,FC Porto,Primeira Liga,2022,26,Midfielder,CM,2,152,0,,0.135,0.08,0.135,0.08,,,,,0,,0.545,0.322,0.545,0.322,0.581,0.344,0.184,0.109,0.112,0.066,0.072,0.043
Joãozinho,Estoril Praia,Primeira Liga,2022,33,Defender,FB,6,540,0,,,,,,,,,,0,,0.594,0.099,0.586,0.098,0.564,0.094,0.394,0.066,0.366,0.061,0.028,0.005
Tiago Gouveia,Estoril Praia,Primeira Liga,2022,21,Forward,FW,6,471,1,0.191,0.265,0.051,0.265,0.051,0.522,,0.422,,1,0.191,0.732,0.14,0.732,0.14,0.56,0.107,0.229,0.044,0.009,0.002,0.219,0.042
Moustapha Seck,Portimonense,Primeira Liga,2022,26,Defender,FB,6,527,0,,0.021,0.004,0.021,0.004,,,,,1,0.171,0.612,0.105,0.6,0.102,0.556,0.095,0.272,0.046,0.152,0.026,0.12,0.02
Filipe Relvas,Portimonense,Primeira Liga,2022,22,Defender,CB,6,540,0,,0.232,0.039,0.232,0.039,0.092,,0.061,,1,0.167,0.57,0.095,0.567,0.095,0.553,0.092,0.787,0.131,0.562,0.094,0.224,0.037
Yago Cariello,Portimonense,Primeira Liga,2022,23,Forward,FW,4,343,2,0.525,0.996,0.261,0.996,0.261,0.591,,-0.177,,0,,0.364,0.096,0.364,0.096,0.528,0.138,-0.034,-0.009,-0.01,-0.003,-0.023,-0.006
Otávio,FC Porto,Primeira Liga,2022,27,Midfielder,WAM,4,314,0,,0.787,0.225,0.787,0.225,,,,,0,,0.827,0.237,0.503,0.144,0.525,0.15,0.154,0.044,0.285,0.082,-0.131,-0.037
Fabiano,Sporting Braga,Primeira Liga,2022,22,Defender,FB,6,488,0,,0.022,0.004,0.022,0.004,,,,,0,,0.541,0.1,0.535,0.099,0.521,0.096,0.236,0.043,0.21,0.039,0.026,0.005
Alex Méndez,Vizela,Primeira Liga,2022,22,Midfielder,CM,5,323,0,,0.287,0.08,0.287,0.08,0.432,,0.158,,0,,0.664,0.185,0.439,0.122,0.519,0.145,0.481,0.134,0.452,0.126,0.029,0.008
Alexander Bah,Benfica,Primeira Liga,2022,24,Defender,FB,6,230,0,,,,,,,,,,2,0.783,0.597,0.233,0.587,0.23,0.519,0.203,0.323,0.126,0.251,0.098,0.072,0.028
Jota Silva,Vitória Guimarães,Primeira Liga,2022,23,Forward,WAM,5,285,1,0.316,0.437,0.138,0.437,0.138,0.873,,0.492,,1,0.316,0.212,0.067,0.209,0.066,0.517,0.163,0.164,0.052,0.001,0,0.163,0.051
Rui Gomes,Portimonense,Primeira Liga,2022,25,Forward,WAM,5,150,0,,0.028,0.017,0.028,0.017,,,,,0,,0.56,0.336,0.51,0.306,0.501,0.3,0.313,0.188,0.276,0.166,0.036,0.022
Antunes,Paços de Ferreira,Primeira Liga,2022,35,Defender,FB,6,530,0,,0.323,0.055,0.323,0.055,1.138,,0.605,,2,0.34,0.476,0.081,0.461,0.078,0.495,0.084,0.148,0.025,0.357,0.061,-0.21,-0.036
Kevin Pina,Chaves,Primeira Liga,2022,25,Midfielder,DMC,5,373,0,,0.236,0.057,0.236,0.057,0.045,,-0.032,,2,0.483,0.322,0.078,0.321,0.078,0.489,0.118,0.262,0.063,0.227,0.055,0.034,0.008
Stephen Eustáquio,FC Porto,Primeira Liga,2022,25,Midfielder,DMC,5,249,0,,0.232,0.084,0.232,0.084,,,,,2,0.723,0.802,0.29,0.732,0.264,0.481,0.174,0.456,0.165,0.427,0.154,0.029,0.01
Julian Draxler,Benfica,Primeira Liga,2022,28,Midfielder,WAM,1,45,0,,0.218,0.435,0.218,0.435,0.725,,0.508,,0,,0.336,0.672,0.336,0.672,0.464,0.929,0.097,0.194,0.065,0.13,0.032,0.064
André Horta,Sporting Braga,Primeira Liga,2022,25,Midfielder,CM,6,428,0,,0.145,0.031,0.145,0.031,0.259,,0.171,,1,0.21,0.878,0.185,0.398,0.084,0.462,0.097,0.542,0.114,0.356,0.075,0.187,0.039
Nuno Moreira,Vizela,Primeira Liga,2022,23,Midfielder,CM,6,423,1,0.213,0.703,0.15,0.703,0.15,0.922,,0.28,,0,,0.286,0.061,0.229,0.049,0.46,0.098,0.391,0.083,0.212,0.045,0.179,0.038
André André,Vitória Guimarães,Primeira Liga,2022,33,Midfielder,CM,3,196,0,,0.106,0.049,0.106,0.049,,,,,0,,0.533,0.245,0.532,0.244,0.458,0.21,-0.045,-0.021,0.171,0.078,-0.216,-0.099
Gabriel Veron,FC Porto,Primeira Liga,2022,20,Forward,FW,6,132,0,,0.616,0.42,0.616,0.42,0.725,,0.3,,0,,0.529,0.361,0.529,0.361,0.457,0.312,0.211,0.144,0.113,0.077,0.098,0.067
Allano,Santa Clara,Primeira Liga,2022,27,Forward,WAM,6,388,1,0.232,1.189,0.276,0.408,0.095,0.84,,0,,0,,0.486,0.113,0.192,0.044,0.454,0.105,0.28,0.065,0.081,0.019,0.199,0.046
Al Musrati,Sporting Braga,Primeira Liga,2022,26,Midfielder,DMC,6,465,1,0.194,0.355,0.069,0.355,0.069,0.306,,0.254,,0,,0.367,0.071,0.364,0.07,0.454,0.088,0.521,0.101,0.479,0.093,0.042,0.008
Henrique Araújo,Benfica,Primeira Liga,2022,20,Forward,FW,3,38,0,,0.648,1.536,0.648,1.536,,,,,0,,0.017,0.04,0.017,0.04,0.437,1.035,0.075,0.177,0.017,0.04,0.058,0.137
Sebastián Pérez,Boavista,Primeira Liga,2022,29,Midfielder,DMC,6,527,0,,0.341,0.058,0.341,0.058,0.816,,0.534,,0,,0.212,0.036,0.21,0.036,0.43,0.073,0.33,0.056,0.233,0.04,0.097,0.017
Junior Kadile,FC Famalicão,Primeira Liga,2022,19,Forward,FW,6,419,0,,0.907,0.195,0.907,0.195,0.047,,0.012,,0,,0.145,0.031,0.145,0.031,0.427,0.092,0.214,0.046,0.04,0.009,0.174,0.037
Guga,Rio Ave,Primeira Liga,2022,25,Midfielder,CM,6,529,0,,0.475,0.081,0.475,0.081,0.658,,0.505,,0,,0.557,0.095,0.168,0.029,0.426,0.072,0.043,0.007,0.087,0.015,-0.044,-0.008
Luquinha,Portimonense,Primeira Liga,2022,21,Midfielder,CAM,6,396,1,0.227,0.101,0.023,0.101,0.023,0.19,,0.134,,1,0.227,0.58,0.132,0.452,0.103,0.422,0.096,0.375,0.085,0.303,0.069,0.072,0.016
Leonardo Ruiz,Rio Ave,Primeira Liga,2022,26,Forward,FW,4,63,1,1.429,0.439,0.628,0.439,0.628,0.899,,0.46,,0,,0.004,0.005,0.004,0.005,0.421,0.602,-0.033,-0.047,-0.039,-0.056,0.006,0.009
Samu,Vizela,Primeira Liga,2022,26,Midfielder,CM,6,495,0,,0.598,0.109,0.598,0.109,0.038,,0.004,,0,,0.298,0.054,0.292,0.053,0.419,0.076,0.161,0.029,0.125,0.023,0.036,0.006
Nélson da Luz,Vitória Guimarães,Primeira Liga,2022,24,Forward,WAM,6,273,0,,0.473,0.156,0.473,0.156,0.334,,0.287,,0,,0.046,0.015,0.045,0.015,0.414,0.137,-0.015,-0.005,-0.032,-0.011,0.017,0.006
António Silva,Benfica,Primeira Liga,2022,18,Defender,CB,3,270,0,,0.56,0.187,0.56,0.187,0.797,,0.287,,0,,0.207,0.069,0.207,0.069,0.414,0.138,0.381,0.127,0.332,0.111,0.049,0.016
Stefano Beltrame,Marítimo,Primeira Liga,2022,29,Midfielder,FW,4,312,0,,0.221,0.064,0.221,0.064,0.171,,0.091,,0,,0.225,0.065,0.224,0.065,0.408,0.118,0.273,0.079,0.218,0.063,0.055,0.016
Heriberto Tavares,FC Famalicão,Primeira Liga,2022,,,,4,216,0,,0.385,0.16,0.385,0.16,0.249,,-0.073,,0,,0.425,0.177,0.165,0.069,0.405,0.169,0.251,0.104,0.128,0.053,0.123,0.051
Monsuru Opeyemi,Vizela,Primeira Liga,2022,19,Midfielder,CM,1,45,0,,0.404,0.807,0.404,0.807,0.301,,-0.103,,0,,0.001,0.001,0.001,0.001,0.4,0.8,0.011,0.023,0.002,0.004,0.009,0.019
Ivo Rodrigues,FC Famalicão,Primeira Liga,2022,27,Forward,WAM,4,313,0,,0.147,0.042,0.147,0.042,0.115,,-0.018,,1,0.288,0.558,0.16,0.363,0.104,0.4,0.115,0.573,0.165,0.461,0.133,0.112,0.032
Bilel Aouacheria,Gil Vicente,Primeira Liga,2022,28,Forward,WAM,2,107,0,,0.28,0.235,0.28,0.235,0.149,,-0.071,,0,,0.195,0.164,0.195,0.164,0.4,0.336,0.113,0.095,0.114,0.096,-0.001,-0.001
João Teixeira,Chaves,Primeira Liga,2022,28,Midfielder,CAM,5,404,1,0.223,1.427,0.318,0.645,0.144,0.628,,0.344,,0,,0.512,0.114,0.31,0.069,0.394,0.088,0.374,0.083,0.196,0.044,0.178,0.04
Rochinha,Sporting CP,Primeira Liga,2022,27,Forward,CAM,6,211,0,,0.329,0.14,0.329,0.14,0.401,,0.284,,2,0.853,0.346,0.148,0.346,0.148,0.392,0.167,0.274,0.117,0.182,0.077,0.093,0.04
Rodrigo Gomes,Sporting Braga,Primeira Liga,2022,19,Forward,WAM,2,56,1,1.607,0.57,0.916,0.57,0.916,0.766,,0.473,,0,,0.017,0.027,0.017,0.027,0.39,0.626,0.03,0.048,0.01,0.017,0.02,0.032
Bruno Xadas,Marítimo,Primeira Liga,2022,24,Midfielder,CAM,5,259,1,0.347,0.196,0.068,0.196,0.068,0.2,,0.138,,1,0.347,0.612,0.213,0.319,0.111,0.384,0.133,0.067,0.023,0.21,0.073,-0.142,-0.049
Juninho,Chaves,Primeira Liga,2022,25,Forward,WAM,4,233,1,0.386,0.551,0.213,0.551,0.213,0.387,,0.047,,0,,0.063,0.024,0.063,0.024,0.383,0.148,0.254,0.098,-0.013,-0.005,0.266,0.103
Fábio Ronaldo,Rio Ave,Primeira Liga,2022,21,Forward,FW,6,421,0,,0.05,0.011,0.05,0.011,0.06,,0.037,,1,0.214,0.427,0.091,0.426,0.091,0.381,0.081,0.169,0.036,0.103,0.022,0.067,0.014
Kenji Gorré,Boavista,Primeira Liga,2022,27,Forward,WAM,6,442,0,,0.691,0.141,0.691,0.141,0.221,,-0.023,,1,0.204,0.609,0.124,0.557,0.113,0.38,0.077,0.886,0.18,0.483,0.098,0.403,0.082
Yanis Hamache,Boavista,Primeira Liga,2022,23,Defender,FB,2,180,0,,0.056,0.028,0.056,0.028,0.023,,-0.012,,1,0.5,0.38,0.19,0.365,0.183,0.376,0.188,0.094,0.047,0.062,0.031,0.032,0.016
N'Dri Koffi,Paços de Ferreira,Primeira Liga,2022,20,Forward,FW,5,299,2,0.602,1.13,0.34,1.13,0.34,1.645,,0.552,,0,,0.227,0.068,0.227,0.068,0.375,0.113,0.16,0.048,0.073,0.022,0.087,0.026
