Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Rashaan Fernandes,Go Ahead Eagles,Eredivise,2022,24,Forward,WAM,3,139,0,,0.101,0.065,0.101,0.065,0.039,,0,,0,,0.052,0.034,0.052,0.034,0.079,0.051,0.046,0.03,0.011,0.007,0.035,0.022
Albert-Nicolas Lottin,FC Utrecht,Eredivise,2022,21,Midfielder,DMC,1,15,0,,0.078,0.468,0.078,0.468,0.169,,0.091,,0,,0.006,0.033,0.004,0.027,0.078,0.469,-0.049,-0.294,0.013,0.078,-0.062,-0.371
Mike Eerdhuijzen,Sparta Rotterdam,Eredivise,2022,22,Defender,CB,3,157,0,,0.025,0.014,0.025,0.014,,,,,0,,0.097,0.056,0.097,0.056,0.077,0.044,0.171,0.098,0.158,0.09,0.013,0.008
Philippe Rommens,Go Ahead Eagles,Eredivise,2022,25,Midfielder,CM,4,359,0,,0.027,0.007,0.027,0.007,0.123,,0.096,,0,,0.406,0.102,0.111,0.028,0.073,0.018,0.194,0.049,0.16,0.04,0.034,0.009
Enric Llansana,Go Ahead Eagles,Eredivise,2022,21,Midfielder,CM,5,400,0,,0.06,0.014,0.06,0.014,,,,,0,,0.075,0.017,0.064,0.014,0.073,0.016,0.112,0.025,0.072,0.016,0.039,0.009
Joris Kramer,N.E.C.,Eredivise,2022,26,Defender,CB,5,450,0,,0.034,0.007,0.034,0.007,,,,,0,,0.105,0.021,0.105,0.021,0.072,0.014,0.275,0.055,0.226,0.045,0.049,0.01
Jasper ter Heide,SC Cambuur,Eredivise,2022,23,Midfielder,CB,3,87,1,1.034,0.072,0.074,0.072,0.074,0.622,,0.55,,0,,0,0,0,0,0.07,0.072,0.023,0.023,-0.002,-0.002,0.025,0.025
Rami Al Hajj,sc Heerenveen,Eredivise,2022,20,Midfielder,CAM,1,8,0,,,,,,,,,,0,,0.067,0.75,0.067,0.75,0.067,0.749,-0.025,-0.286,-0.072,-0.806,0.046,0.52
Bruno Martins Indi,AZ,Eredivise,2022,30,Defender,CB,3,270,0,,0.089,0.03,0.089,0.03,,,,,0,,0.238,0.079,0.236,0.079,0.066,0.022,0.469,0.156,0.356,0.119,0.113,0.038
Jordy Bruijn,N.E.C.,Eredivise,2022,26,Midfielder,DMC,4,127,1,0.709,0.462,0.327,0.462,0.327,0.578,,0.116,,0,,0.031,0.022,0.031,0.022,0.065,0.046,0.082,0.058,0.021,0.015,0.06,0.043
George Cox,Fortuna Sittard,Eredivise,2022,24,Defender,FB,5,434,0,,0.157,0.032,0.157,0.032,,,,,0,,0.116,0.024,0.025,0.005,0.065,0.013,0.037,0.008,0.046,0.009,-0.009,-0.002
Jeffrey de Lange,Go Ahead Eagles,Eredivise,2022,24,Goalkeeper,GK,5,450,0,,,,,,,12.802,,0.063,0,,0.085,0.017,0.071,0.014,0.064,0.013,0.316,0.063,0.31,0.062,0.006,0.001
Willum Willumsson,Go Ahead Eagles,Eredivise,2022,23,Midfielder,CM,1,76,0,,0.087,0.103,0.087,0.103,,,,,0,,0.003,0.004,0.003,0.004,0.062,0.073,0.076,0.09,0.009,0.011,0.067,0.08
Lazaros Lamprou,Excelsior Rotterdam,Eredivise,2022,24,Forward,WAM,1,23,0,,,,,,,,,,0,,0.062,0.244,0.062,0.244,0.061,0.237,0.011,0.044,0.01,0.041,0.001,0.003
João Virgínia,SC Cambuur,Eredivise,2022,22,Goalkeeper,GK,5,450,0,,,,,,,8.131,,0.016,0,,0.07,0.014,0.07,0.014,0.061,0.012,0.285,0.057,0.273,0.055,0.012,0.002
Damon Mirani,FC Volendam,Eredivise,2022,26,Defender,CB,5,450,0,,0.026,0.005,0.026,0.005,,,,,1,0.2,0.126,0.025,0.125,0.025,0.059,0.012,0.285,0.057,0.273,0.055,0.012,0.002
Jorge Sánchez,Ajax,Eredivise,2022,24,Defender,CB,2,63,0,,0.055,0.079,0.055,0.079,0.047,,-0.008,,0,,0.016,0.023,0.016,0.022,0.054,0.077,0.071,0.101,0.054,0.078,0.017,0.024
Roy Kuijpers,RKC Waalwijk,Eredivise,2022,22,Forward,FW,2,16,0,,,,,,,,,,0,,0.056,0.313,0.056,0.313,0.052,0.295,0.009,0.048,0.005,0.027,0.004,0.021
Christos Tzolis,FC Twente,Eredivise,2022,20,Forward,FW,5,306,1,0.294,0.378,0.111,0.378,0.111,0.582,,0.373,,0,,0.078,0.023,0.077,0.023,0.051,0.015,0.223,0.066,0.045,0.013,0.178,0.052
Azzeddine Toufiqui,FC Emmen,Eredivise,2022,23,Midfielder,CM,2,20,0,,0.081,0.364,0.081,0.364,,,,,0,,0,0.002,0,0.002,0.051,0.231,0.036,0.163,0.002,0.01,0.034,0.153
Julio Pleguezuelo,FC Twente,Eredivise,2022,25,Defender,CB,2,180,0,,0.109,0.055,0.109,0.055,,,,,0,,0.017,0.008,0.016,0.008,0.051,0.026,0.02,0.01,0.013,0.007,0.007,0.004
Raphaël Eyongo,Excelsior Rotterdam,Eredivise,2022,19,Forward,FW,4,62,0,,0.163,0.236,0.163,0.236,0.329,,0.167,,0,,0.004,0.006,0.004,0.006,0.05,0.073,-0.001,-0.001,0.005,0.007,-0.005,-0.008
Ahmed El Messaoudi,FC Emmen,Eredivise,2022,27,Midfielder,CB,1,30,0,,,,,,,,,,0,,0.056,0.169,0.056,0.169,0.049,0.147,0.09,0.269,0.089,0.268,0.001,0.002
Pawel Bochniewicz,sc Heerenveen,Eredivise,2022,26,Defender,CB,5,450,0,,0.032,0.006,0.032,0.006,,,,,0,,0.045,0.009,0.043,0.009,0.049,0.01,0.168,0.034,0.11,0.022,0.058,0.012
Saïd Bakari,RKC Waalwijk,Eredivise,2022,27,Midfielder,WAM,2,53,0,,,,,,,,,,0,,0.07,0.118,0.069,0.117,0.048,0.082,0.043,0.072,0.01,0.016,0.033,0.056
Sávio,PSV,Eredivise,2022,18,Forward,FW,4,47,0,,0.024,0.046,0.024,0.046,,,,,2,3.83,0.116,0.222,0.041,0.078,0.047,0.09,0.068,0.13,0.008,0.015,0.06,0.115
Milan Smit,SC Cambuur,Eredivise,2022,19,Forward,FW,4,214,0,,0.169,0.071,0.169,0.071,0.085,,-0.012,,1,0.421,0.037,0.015,0.036,0.015,0.045,0.019,-0.171,-0.072,0.053,0.022,-0.224,-0.094
Can Bozdogan,FC Utrecht,Eredivise,2022,21,Midfielder,CAM,3,158,0,,0.033,0.019,0.033,0.019,,,,,1,0.57,0.113,0.064,0.022,0.013,0.045,0.026,0.067,0.038,0.02,0.011,0.047,0.027
Bart Vriends,Sparta Rotterdam,Eredivise,2022,31,Defender,CB,5,450,0,,,,,,,,,,0,,0.058,0.012,0.058,0.012,0.044,0.009,0.257,0.051,0.222,0.044,0.035,0.007
Wout Brama,FC Twente,Eredivise,2022,36,Midfielder,DMC,2,58,0,,0.041,0.064,0.041,0.064,,,,,0,,0.003,0.005,0.003,0.005,0.043,0.066,0.019,0.029,0.017,0.026,0.002,0.003
Brian Brobbey,Ajax,Eredivise,2022,20,Forward,FW,5,317,2,0.568,2.711,0.77,2.711,0.77,1.948,,0.757,,2,0.568,0.573,0.163,0.573,0.163,0.043,0.012,-0.563,-0.16,-0.563,-0.16,-0.001,0
Fredrik Bjørkan,Feyenoord,Eredivise,2022,24,Defender,FB,1,69,0,,0.027,0.035,0.027,0.035,,,,,0,,0.04,0.053,0.04,0.052,0.042,0.055,0.087,0.114,0.047,0.061,0.04,0.053
Yanick van Osch,Fortuna Sittard,Eredivise,2022,25,Goalkeeper,GK,3,270,0,,,,,,,5.482,,-0.824,0,,0.05,0.017,0.044,0.015,0.042,0.014,0.158,0.053,0.157,0.052,0.001,0
André Ramalho,PSV,Eredivise,2022,30,Defender,CB,4,174,0,,,,,,,,,,0,,0.055,0.028,0.055,0.028,0.04,0.021,0.285,0.148,0.217,0.112,0.068,0.035
Sebbe Augustijns,RKC Waalwijk,Eredivise,2022,23,Midfielder,DMC,1,7,0,,0.06,0.772,0.06,0.772,,,,,0,,0.001,0.007,0,0.004,0.039,0.499,-0.003,-0.045,-0.003,-0.045,,
Shurandy Sambo,Sparta Rotterdam,Eredivise,2022,21,Defender,FB,4,251,0,,,,,,,,,,0,,0.055,0.02,0.053,0.019,0.037,0.013,0.146,0.052,0.13,0.046,0.016,0.006
Lars Unnerstall,FC Twente,Eredivise,2022,32,Goalkeeper,GK,5,450,0,,,,,,,4.734,,0.578,0,,0.039,0.008,0.038,0.008,0.034,0.007,0.181,0.036,0.18,0.036,0.001,0
Lars Nieuwpoort,RKC Waalwijk,Eredivise,2022,27,Defender,FB,1,90,0,,,,,,,,,,0,,0.034,0.034,0.034,0.034,0.033,0.033,0.092,0.092,0.091,0.091,0.001,0.001
Davy Klaassen,Ajax,Eredivise,2022,29,Midfielder,CAM,5,186,0,,0.153,0.074,0.153,0.074,0.105,,-0.023,,1,0.484,0.425,0.206,0.425,0.206,0.033,0.016,0.183,0.089,0.173,0.084,0.01,0.005
Jens Odgaard,AZ,Eredivise,2022,23,Forward,FW,3,199,2,0.905,1.551,0.701,1.551,0.701,1.033,,0.407,,0,,0.172,0.078,0.172,0.078,0.032,0.014,-0.027,-0.012,0.045,0.02,-0.072,-0.033
Michael Verrips,FC Groningen,Eredivise,2022,25,Goalkeeper,GK,5,450,0,,,,,,,9.379,,-0.066,0,,0.043,0.009,0.041,0.008,0.031,0.006,0.223,0.045,0.222,0.044,0.001,0
Francesco Antonucci,FC Volendam,Eredivise,2022,23,Midfielder,CAM,2,115,0,,0.075,0.059,0.075,0.059,0.582,,0.531,,0,,0.005,0.004,0.005,0.004,0.029,0.023,0.005,0.004,-0.012,-0.01,0.018,0.014
Remko Pasveer,Ajax,Eredivise,2022,38,Goalkeeper,GK,5,450,0,,,,,,,3.745,,0.199,0,,0.034,0.007,0.033,0.007,0.026,0.005,0.235,0.047,0.231,0.046,0.004,0.001
Stijn van Gassel,Excelsior Rotterdam,Eredivise,2022,25,Goalkeeper,GK,5,450,0,,,,,,,16.377,,0.023,0,,0.033,0.007,0.033,0.007,0.026,0.005,0.124,0.025,0.122,0.024,0.002,0
Ivor Pandur,Fortuna Sittard,Eredivise,2022,22,Goalkeeper,GK,2,180,0,,,,,,,6.428,,0.067,0,,0.029,0.014,0.027,0.014,0.025,0.013,0.083,0.041,0.084,0.042,-0.001,0
Etienne Vaessen,RKC Waalwijk,Eredivise,2022,27,Goalkeeper,GK,5,450,0,,,,,,,9.718,,0.177,0,,0.049,0.01,0.045,0.009,0.025,0.005,0.185,0.037,0.184,0.037,0,0
Achraf Douiri,FC Volendam,Eredivise,2022,22,Forward,FW,3,111,0,,,,,,,,,,0,,0.029,0.024,0.029,0.023,0.024,0.02,0.063,0.051,0.034,0.027,0.029,0.023
Thomas Buitink,Vitesse,Eredivise,2022,22,Forward,FW,4,102,0,,,,,,,,,,0,,0.074,0.065,0.074,0.065,0.024,0.021,0.095,0.084,0.097,0.086,-0.002,-0.002
Eric Oelschlägel,FC Emmen,Eredivise,2022,26,Goalkeeper,GK,5,450,0,,,,,,,10.995,,-0.182,0,,0.033,0.007,0.032,0.006,0.023,0.005,0.15,0.03,0.145,0.029,0.005,0.001
Floris Smand,SC Cambuur,Eredivise,2022,19,Defender,CB,3,238,0,,,,,,,,,,0,,0.03,0.012,0.03,0.011,0.023,0.009,0.077,0.029,0.027,0.01,0.049,0.019
Vasilios Barkas,FC Utrecht,Eredivise,2022,28,Goalkeeper,GK,5,450,0,,,,,,,8.401,,-0.19,0,,0.026,0.005,0.025,0.005,0.02,0.004,0.137,0.027,0.135,0.027,0.003,0.001
Simon van Duivenbooden,Vitesse,Eredivise,2022,20,Forward,FW,1,8,0,,,,,,,,,,0,,0.047,0.528,0.047,0.528,0.019,0.211,0.026,0.29,0.077,0.861,-0.051,-0.571
José Fontán,Go Ahead Eagles,Eredivise,2022,22,Defender,FB,3,270,0,,0.077,0.026,0.077,0.026,,,,,0,,0.045,0.015,0.045,0.015,0.019,0.006,0.108,0.036,0.09,0.03,0.018,0.006
Daleho Irandust,FC Groningen,Eredivise,2022,24,Midfielder,CM,2,45,0,,,,,,,,,,0,,0.028,0.056,0.028,0.056,0.018,0.037,0.036,0.072,0.021,0.042,0.015,0.03
Adrian Fein,Excelsior Rotterdam,Eredivise,2022,23,Midfielder,DMC,3,124,0,,,,,,,,,,0,,0.033,0.024,0.033,0.024,0.016,0.012,0.051,0.037,0.029,0.021,0.023,0.016
Romaric Yapi,Vitesse,Eredivise,2022,22,Defender,FB,3,19,0,,,,,,,,,,0,,0.024,0.115,0.024,0.115,0.016,0.077,0.02,0.093,0.018,0.086,0.002,0.007
Jeroen Veldmate,FC Emmen,Eredivise,2022,33,Defender,CB,5,390,0,,0.079,0.018,0.079,0.018,,,,,0,,0.047,0.011,0.042,0.01,0.016,0.004,0.158,0.036,0.121,0.028,0.037,0.008
Adil Auassar,Sparta Rotterdam,Eredivise,2022,35,Midfielder,CM,4,281,0,,,,,,,,,,0,,0.043,0.014,0.036,0.011,0.015,0.005,0.143,0.046,0.133,0.043,0.01,0.003
Richard Ledezma,PSV,Eredivise,2022,21,Midfielder,CM,2,83,0,,,,,,,,,,0,,0.056,0.06,0.043,0.047,0.015,0.017,0.036,0.039,0.025,0.028,0.011,0.011
Enzo Cornelisse,Vitesse,Eredivise,2022,20,Defender,CB,5,450,0,,0.15,0.03,0.15,0.03,,,,,0,,0.111,0.022,0.098,0.02,0.015,0.003,0.335,0.067,0.232,0.046,0.103,0.021
Jasper Cillessen,N.E.C.,Eredivise,2022,33,Goalkeeper,GK,4,360,0,,,,,,,3.229,,0.071,0,,0.032,0.008,0.019,0.005,0.015,0.004,0.111,0.028,0.105,0.026,0.006,0.002
Isac Lidberg,Go Ahead Eagles,Eredivise,2022,23,Forward,FW,5,450,2,0.4,0.801,0.16,0.801,0.16,2.204,,1.456,,1,0.2,0.19,0.038,0.189,0.038,0.015,0.003,0.024,0.005,-0.013,-0.003,0.037,0.007
Kjell Scherpen,Vitesse,Eredivise,2022,22,Goalkeeper,GK,2,180,0,,,,,,,4.521,,-0.327,0,,0.017,0.009,0.017,0.009,0.014,0.007,0.076,0.038,0.079,0.039,-0.003,-0.001
Ragnar Oratmangoen,FC Groningen,Eredivise,2022,24,Forward,CAM,3,125,0,,0.131,0.094,0.131,0.094,,,,,0,,0.129,0.093,0.129,0.093,0.014,0.01,-0.059,-0.043,0.002,0.002,-0.062,-0.044
Maikel Kieftenbeld,FC Emmen,Eredivise,2022,32,Midfielder,CM,1,90,0,,,,,,,,,,0,,0.017,0.017,0.017,0.017,0.013,0.013,0.013,0.013,0.006,0.006,0.007,0.007
Perr Schuurs,Ajax,Eredivise,2022,,,,2,51,0,,,,,,,,,,0,,0.021,0.038,0.021,0.037,0.013,0.022,0.128,0.225,0.068,0.119,0.06,0.106
Radinio Balker,FC Groningen,Eredivise,2022,24,Defender,CB,5,440,0,,0.07,0.014,0.07,0.014,,,,,0,,0.07,0.014,0.069,0.014,0.013,0.003,0.401,0.082,0.291,0.059,0.111,0.023
Mike van der Hoorn,FC Utrecht,Eredivise,2022,29,Defender,CB,1,62,0,,,,,,,,,,0,,0.02,0.028,0.019,0.028,0.013,0.018,0.077,0.112,0.058,0.084,0.019,0.028
Maxim Dekker,AZ,Eredivise,2022,18,Defender,CB,2,180,0,,,,,,,,,,0,,0.026,0.013,0.026,0.013,0.012,0.006,0.203,0.101,0.108,0.054,0.094,0.047
Yahya Kalley,FC Groningen,Eredivise,2022,21,Defender,CB,2,78,0,,,,,,,,,,0,,0.017,0.019,0.016,0.018,0.011,0.013,0.04,0.046,0.033,0.038,0.007,0.009
Andries Noppert,sc Heerenveen,Eredivise,2022,28,Goalkeeper,GK,5,450,0,,,,,,,3.76,,0.734,0,,0.02,0.004,0.019,0.004,0.011,0.002,0.169,0.034,0.168,0.034,0.001,0
Filip Stankovic,FC Volendam,Eredivise,2022,20,Goalkeeper,GK,5,450,0,,,,,,,15.098,,-0.066,0,,0.018,0.004,0.018,0.004,0.011,0.002,0.131,0.026,0.127,0.025,0.004,0.001
Ivo Pinto,Fortuna Sittard,Eredivise,2022,32,Defender,FB,3,71,0,,,,,,,,,,0,,0.014,0.017,0.013,0.016,0.011,0.013,0.045,0.057,0.033,0.042,0.012,0.015
Daniël van Kaam,SC Cambuur,Eredivise,2022,22,Midfielder,CAM,1,90,0,,,,,,,,,,0,,0.02,0.02,0.02,0.02,0.009,0.009,0.036,0.036,0.034,0.034,0.002,0.002
Quilindschy Hartman,Feyenoord,Eredivise,2022,20,Defender,CB,3,104,0,,0.051,0.044,0.051,0.044,,,,,0,,0.055,0.048,0.052,0.045,0.009,0.007,0.143,0.124,0.113,0.098,0.03,0.026
Mimeirhel Benita,Feyenoord,Eredivise,2022,18,Defender,WAM,1,45,0,,,,,,,,,,0,,0.01,0.021,0.01,0.019,0.008,0.015,0.044,0.088,0.041,0.083,0.003,0.005
Daan Reiziger,Vitesse,Eredivise,2022,21,Goalkeeper,GK,1,90,0,,,,,,,,,,0,,0.008,0.008,0.008,0.008,0.007,0.007,0.025,0.025,0.023,0.023,0.001,0.001
Liam van Gelderen,FC Groningen,Eredivise,2022,21,Defender,FB,2,46,0,,,,,,,,,,0,,0.009,0.018,0.009,0.018,0.007,0.013,0.007,0.013,0.004,0.007,0.003,0.006
Pelle Clement,RKC Waalwijk,Eredivise,2022,26,Midfielder,WAM,4,152,1,0.592,0.337,0.2,0.337,0.2,0.26,,0.146,,0,,0.344,0.204,0.33,0.195,0.007,0.004,0.348,0.206,0.196,0.116,0.153,0.09
Walter Benítez,PSV,Eredivise,2022,29,Goalkeeper,GK,5,450,0,,,,,,,7.324,,0.044,0,,0.012,0.002,0.011,0.002,0.006,0.001,0.078,0.016,0.074,0.015,0.004,0.001
Hobie Verhulst,AZ,Eredivise,2022,29,Goalkeeper,GK,5,450,0,,,,,,,2.245,,-0.336,0,,0.013,0.003,0.013,0.003,0.006,0.001,0.104,0.021,0.104,0.021,0,0
Billy van Duijl,FC Volendam,Eredivise,2022,16,Defender,CB,2,149,0,,,,,,,,,,0,,0.011,0.006,0.01,0.006,0.006,0.003,0.1,0.06,0.064,0.039,0.036,0.022
Mike te Wierik,FC Groningen,Eredivise,2022,30,Defender,CB,5,450,0,,0.093,0.019,0.093,0.019,,,,,0,,0.054,0.011,0.053,0.011,0.005,0.001,0.214,0.043,0.129,0.026,0.085,0.017
Rocco Robert Shein,FC Utrecht,Eredivise,2022,19,Midfielder,CM,2,19,0,,,,,,,,,,0,,0.008,0.037,0.008,0.037,0.004,0.02,-0.017,-0.08,-0.021,-0.098,0.004,0.018
Syb van Ottele,sc Heerenveen,Eredivise,2022,20,Defender,CB,1,11,0,,0.093,0.76,0.093,0.76,,,,,0,,0.005,0.044,0.005,0.044,0.003,0.029,-0.006,-0.047,-0.011,-0.09,0.005,0.044
Lisandro Magallán,Ajax,Eredivise,2022,28,Defender,CB,2,20,0,,0.028,0.127,0.028,0.127,,,,,0,,0,0.002,0,0.002,0.003,0.015,0.001,0.006,0.001,0.006,,
Jeroen Houwen,Vitesse,Eredivise,2022,26,Goalkeeper,GK,2,180,0,,,,,,,5.244,,-0.526,0,,0.006,0.003,0.006,0.003,0.003,0.002,0.042,0.021,0.041,0.02,0.001,0.001
Justin Bijlow,Feyenoord,Eredivise,2022,24,Goalkeeper,GK,5,450,0,,,,,,,5.074,,0.212,0,,0.007,0.001,0.007,0.001,0.003,0.001,0.088,0.018,0.081,0.016,0.007,0.001
Peer Koopmeiners,AZ,Eredivise,2022,22,Midfielder,CM,3,28,0,,,,,,,,,,0,,0.004,0.012,0.004,0.012,0.003,0.008,0.004,0.012,0.002,0.008,0.001,0.004
Django Warmerdam,FC Utrecht,Eredivise,2022,27,Defender,FB,2,13,0,,,,,,,,,,0,,0.004,0.025,0.003,0.022,0.002,0.015,0.014,0.097,0.013,0.091,0.001,0.007
Luciano Valente,FC Groningen,Eredivise,2022,18,Midfielder,,3,37,0,,,,,,,,,,0,,0.004,0.01,0.003,0.008,0.002,0.005,0.004,0.009,-0.005,-0.011,0.008,0.02
Julius Dirksen,FC Emmen,Eredivise,2022,19,Defender,CB,1,45,0,,,,,,,,,,0,,0.005,0.011,0.005,0.01,0.002,0.004,0.032,0.063,0.03,0.06,0.002,0.003
Brian Plat,FC Volendam,Eredivise,2022,22,Defender,FB,5,429,0,,,,,,,,,,0,,0.021,0.004,0.018,0.004,0.002,0,0.063,0.013,0.073,0.015,-0.011,-0.002
Anass Salah-Eddine,FC Twente,Eredivise,2022,20,Defender,FB,1,20,0,,,,,,,,,,0,,0.002,0.01,0.002,0.01,0.001,0.007,0.022,0.099,0.018,0.083,0.004,0.017
Luuk Wouters,RKC Waalwijk,Eredivise,2022,23,Defender,FB,2,74,0,,,,,,,,,,0,,0.003,0.004,0.003,0.003,0.001,0.002,0.024,0.029,0.024,0.029,,
Mattijs Branderhorst,N.E.C.,Eredivise,2022,28,Goalkeeper,GK,1,90,0,,,,,,,0.655,,-0.527,0,,0.003,0.003,0.002,0.002,0.001,0.001,0.024,0.024,0.025,0.025,-0.001,-0.001
Marin Sverko,FC Groningen,Eredivise,2022,24,Defender,FB,1,10,0,,,,,,,,,,0,,0.002,0.021,0.002,0.02,0.001,0.01,0.023,0.211,0.018,0.159,0.006,0.053
Andri Baldursson,N.E.C.,Eredivise,2022,20,Midfielder,CM,2,3,0,,,,,,,,,,0,,0.001,0.026,0.001,0.026,0.001,0.021,0.012,0.356,0.012,0.356,,
Vasilis Sourlis,Fortuna Sittard,Eredivise,2022,19,Forward,FW,1,8,0,,,,,,,,,,0,,0,0.005,0,0.005,0,0.003,0,-0.003,0,-0.002,,
Luca Everink,FC Twente,Eredivise,2022,21,Defender,CB,2,20,0,,,,,,,,,,0,,0.005,0.024,0.005,0.022,0,0.001,-0.001,-0.004,-0.001,-0.004,0,0
Omar Rekik,Sparta Rotterdam,Eredivise,2022,20,Defender,DMC,1,12,0,,,,,,,,,,0,,0.001,0.007,0.001,0.007,0,0.001,0.002,0.014,-0.008,-0.056,0.009,0.07
Michael Heylen,FC Emmen,Eredivise,2022,28,Defender,CB,2,22,0,,,,,,,,,,0,,0.001,0.003,0.001,0.002,0,0,0.001,0.004,-0.002,-0.006,0.002,0.01
Tomás Hájek,Vitesse,Eredivise,2022,30,Defender,CB,1,33,0,,,,,,,,,,0,,0.001,0.002,0.001,0.002,0,0,0.005,0.014,0.005,0.013,0,0.001
Luuk Admiraal,Excelsior Rotterdam,Eredivise,2022,20,Forward,FW,1,1,0,,,,,,,,,,0,,0,0.024,0,0.024,0,-0.012,0.003,0.282,0.001,0.128,0.002,0.155
Ruben Kluivert,FC Utrecht,Eredivise,2022,21,Defender,CB,3,147,0,,,,,,,,,,0,,0.02,0.012,0.02,0.012,0,0,0.116,0.071,0.102,0.063,0.014,0.009
Aventis Aventisian,Go Ahead Eagles,Eredivise,2022,20,Defender,CB,1,5,0,,,,,,,,,,0,,0,0.003,0,0.003,0,-0.009,-0.004,-0.077,-0.004,-0.077,,
Roel Janssen,Fortuna Sittard,Eredivise,2022,32,Defender,FB,1,8,0,,,,,,,,,,0,,0,0.003,0,0.003,-0.001,-0.009,-0.005,-0.051,-0.004,-0.044,-0.001,-0.007
Kevin Felida,RKC Waalwijk,Eredivise,2022,22,Midfielder,CM,1,7,0,,,,,,,,,,0,,0.001,0.013,0.001,0.013,-0.001,-0.015,-0.015,-0.189,-0.008,-0.102,-0.007,-0.088
Ilias Bronkhorst,N.E.C.,Eredivise,2022,25,Defender,FB,1,14,0,,,,,,,,,,0,,0.001,0.005,0.001,0.005,-0.001,-0.008,0.004,0.028,0.003,0.021,0.001,0.006
Silvester van der Water,SC Cambuur,Eredivise,2022,25,Forward,WAM,2,36,0,,,,,,,,,,0,,0.001,0.002,0.001,0.002,-0.001,-0.003,0.012,0.03,0.009,0.023,0.002,0.006
Daan Huisman,Vitesse,Eredivise,2022,20,Midfielder,CM,2,38,0,,,,,,,,,,0,,0.003,0.007,0.003,0.007,-0.002,-0.006,-0.015,-0.036,-0.007,-0.016,-0.009,-0.02
Remy Vita,Fortuna Sittard,Eredivise,2022,21,Defender,FB,1,5,0,,,,,,,,,,0,,0,0.002,,,-0.005,-0.083,0.001,0.013,0.001,0.013,,
Charles-Andreas Brym,Sparta Rotterdam,Eredivise,2022,24,Forward,FW,2,10,0,,,,,,,,,,0,,0.002,0.022,0.002,0.022,-0.006,-0.052,0.007,0.067,-0.005,-0.048,0.013,0.115
Francisco Conceição,Ajax,Eredivise,2022,19,Forward,FW,1,29,0,,,,,,,,,,0,,0.012,0.038,0.012,0.038,-0.009,-0.026,0.077,0.239,0.033,0.103,0.044,0.137
Sam Hendriks,SC Cambuur,Eredivise,2022,27,Forward,FW,1,7,0,,,,,,,,,,0,,,,,,-0.009,-0.122,,,,,,
Sylla Sow,Go Ahead Eagles,Eredivise,2022,26,Forward,FW,1,45,0,,,,,,,,,,0,,0.011,0.021,0.011,0.021,-0.01,-0.02,0.012,0.024,0.013,0.027,-0.001,-0.003
Max Bruns,FC Twente,Eredivise,2022,19,Midfielder,CM,2,135,0,,,,,,,,,,0,,0.021,0.014,0.021,0.014,-0.011,-0.008,0.092,0.061,0.042,0.028,0.05,0.034
Mimoun Mahi,FC Utrecht,Eredivise,2022,28,Forward,WAM,2,31,0,,,,,,,,,,0,,0,0,0,0,-0.016,-0.046,0.009,0.027,-0.002,-0.007,0.012,0.034
Armando Obispo,PSV,Eredivise,2022,23,Defender,CB,5,337,1,0.267,0.278,0.074,0.278,0.074,0.636,,0.509,,1,0.267,0.102,0.027,0.102,0.027,-0.016,-0.004,0.469,0.125,0.415,0.111,0.054,0.014
Mohamed Taabouni,Feyenoord,Eredivise,2022,20,Midfielder,CAM,1,13,0,,0.076,0.529,0.076,0.529,,,,,0,,0.002,0.014,0.002,0.014,-0.017,-0.117,0.037,0.256,0.005,0.035,0.032,0.221
Xander Blomme,Go Ahead Eagles,Eredivise,2022,20,Midfielder,CM,1,1,0,,,,,,,,,,0,,,,,,-0.018,-1.607,,,,,,
Sean Klaiber,FC Utrecht,Eredivise,2022,28,Defender,FB,1,27,0,,0.014,0.048,0.014,0.048,,,,,1,3.333,0.015,0.05,0.012,0.041,-0.02,-0.066,0.027,0.091,0.021,0.071,0.006,0.021
Anwar El Ghazi,PSV,Eredivise,2022,27,Midfielder,WAM,1,35,0,,,,,,,,,,0,,0.001,0.003,0.001,0.003,-0.02,-0.051,-0.012,-0.03,-0.013,-0.032,0.001,0.002
Taylor Booth,FC Utrecht,Eredivise,2022,21,Midfielder,CM,4,143,0,,,,,,,,,,0,,0.181,0.114,0.028,0.018,-0.025,-0.016,-0.005,-0.003,-0.006,-0.004,0.002,0.001
Léon Bergsma,SC Cambuur,Eredivise,2022,25,Defender,CB,3,212,0,,0.04,0.017,0.04,0.017,0.022,,-0.018,,0,,0.029,0.012,0.027,0.012,-0.026,-0.011,0.185,0.078,0.096,0.041,0.089,0.038
Patrick Joosten,FC Groningen,Eredivise,2022,26,Forward,WAM,1,28,0,,,,,,,,,,0,,0.002,0.006,0.002,0.006,-0.036,-0.115,0.007,0.023,0.006,0.021,0.001,0.003
Pedro Marques,N.E.C.,Eredivise,2022,24,Forward,FW,5,239,0,,0.84,0.316,0.84,0.316,0.157,,0.043,,1,0.377,0.139,0.052,0.139,0.052,-0.04,-0.015,0.111,0.042,0.041,0.016,0.07,0.026
